facility_code,name,zip,address,longitude,latitude,method,matching_level
A310021,医療法人社団　大覚寺クリニック,680-0864,鳥取県鳥取市吉成２０６－１,134.22698725,35.48071495,geocoding,
A310026,医療法人　健章会　鳥取北クリニック,680-0905,鳥取県鳥取市賀露町４０１２,134.19816055,35.52696128,geocoding,
A310003,医療法人　成尚会　米子南クリニック,683-0016,鳥取県米子市奥谷１１３５－７,133.34830771,35.40705967,geocoding,
A310007,野坂内科医院,683-0052,鳥取県米子市博労町１－４８－３,133.33945221,35.4310878,geocoding,
A310019,医療法人社団　脇田ウィメンズヘルスケアセンター　脇田産婦人科医院,683-0822,鳥取県米子市中町１２３－５,133.33145845,35.4289768,geocoding,
A310012,医療法人社団　松野医院,684-0023,鳥取県境港市京町３５,133.22706357,35.54477691,geocoding,
A310025,医療法人社団　マリ医院,689-3401,鳥取県米子市淀江町今津１５０,133.43109287,35.46474089,geocoding,
A320013,松江東健康クリニック,690-0835,島根県松江市西尾町１３－１,133.08304927,35.47050995,geocoding,
A320010,幡医院,690-0847,島根県松江市片原町８７,133.05172967,35.46980914,geocoding,
A320021,医療法人　けんクリニック　柴田脳神経外科,690-0888,島根県松江市北堀町１３,133.05310688,35.47780841,geocoding,
A320015,佐貫内科医院,690-2101,島根県松江市八雲町日吉１９４－１０,133.0965303,35.41699051,geocoding,
A320006,医療法人　江口内科医院,693-0023,島根県出雲市塩冶有原町６－４３,132.74498238,35.3582267,geocoding,
A320014,医療法人　知井宮　堀江医院,693-0033,島根県出雲市知井宮町８３４,132.72012423,35.33497905,geocoding,
A320017,医療法人　園山医院,693-0074,島根県出雲市東林木町８８８－２,132.77851048,35.40439759,geocoding,
A320028,医療法人社団　悠伸会　うめがえ内科クリニック,694-0064,島根県大田市大田町大田口１１８６－２,132.50263117,35.19726373,geocoding,
A320031,あすかクリニック,698-0003,島根県益田市乙吉町口３３,131.84391422,34.6816908,geocoding,
A320018,胃腸科内科田中医院,699-0401,島根県松江市宍道町宍道９４６－１,132.90820426,35.40761516,geocoding,
A320024,原医院,699-0811,島根県出雲市湖陵町差海１０９７,132.66571052,35.33180315,geocoding,
A320004,本田医院,699-0812,島根県出雲市湖陵町二部１８０２－１,132.6726215,35.31849925,geocoding,
A320007,たけだファミリークリニック,699-0822,島根県出雲市神西沖町１４５５－１,132.70217874,35.33539238,geocoding,
A320005,晴木医院,699-1251,島根県雲南市大東町大東１８６８,132.97051029,35.32488283,geocoding,
A330014,医療法人奏圭会　岡田メディカルクリニック,700-0013,岡山県岡山市北区伊福町３－５－４,133.91266011,34.67108786,geocoding,
A330013,河田内科クリニック,700-0031,岡山県岡山市北区富町２－１４－７,133.90928302,34.66467183,geocoding,
A330031,医療法人　積仁会　佐藤内科,700-0821,岡山県岡山市北区中山下１－２－８,133.92771728,34.66533058,geocoding,6
A330056,医療法人　丹治クリニック,700-0901,岡山県岡山市北区本町５－２０高島屋東館２Ｆ,133.92071248,34.664736,geocoding,
A330001,岡山中央診療所　健康管理センター,700-0904,岡山県岡山市北区柳町１－１３－７,133.92106831,34.65874782,geocoding,
A330025,医療法人　しげとし内科小児科医院,700-0945,岡山県岡山市南区新保３９７－１７,133.9129618,34.63867482,geocoding,
A330062,公益財団法人岡山県健康づくり財団　附属病院,700-0952,岡山県岡山市北区平田４０８－１,133.88215689,34.63522103,geocoding,6
A330065,医療法人　前島内科医院,700-0953,岡山県岡山市南区西市５６０－７,133.8974245,34.63192502,geocoding,6
A330030,ひまわり内科クリニック,700-0973,岡山県岡山市北区下中野３２２－１０７,133.90775943,34.64169093,geocoding,
A330017,医療法人　緑風会　三宅おおふくクリニック,701-0204,岡山県岡山市南区大福３９３－１,133.8732936,34.61967823,geocoding,
A330050,医療法人　那須医院,701-4231,岡山県瀬戸内市邑久町大窪１３－３,134.08284878,34.66170914,geocoding,
A330054,医療法人　南輝　みやはら耳鼻咽喉科,702-8034,岡山県岡山市南区福浜西町６－１７,133.94133634,34.61744471,geocoding,
A330003,医療法人　栄生会　あけぼのクリニック,702-8056,岡山県岡山市南区築港新町１－７－２８,133.93735361,34.60654304,geocoding,
A330011,医療法人　白栄会　原尾島クリニック,703-8235,岡山県岡山市中区原尾島３－８－１６,133.94630117,34.67036397,geocoding,
A330029,旭竜クリニック,703-8252,岡山県岡山市中区中島７０－１,133.945604,34.68581448,geocoding,
A330060,医療法人ファミリア　みらいクリニック,703-8266,岡山県岡山市中区湊３７４－５,133.95974731,34.648831,geocoding,6
A330051,医療法人社団　三田医院,703-8275,岡山県岡山市中区門田屋敷１－１０－２１　１階,133.94132431,34.65642942,geocoding,
A330058,大ヶ池診療所,705-0003,岡山県備前市大内５７１－１,134.14352233,34.73842529,geocoding,
A330046,竹原内科医院,706-0142,岡山県玉野市迫間２２８０－１１,133.89189862,34.50532702,geocoding,
A330027,医療法人　大桑医院,708-0841,岡山県津山市川崎１１３６,134.03057644,35.06239166,geocoding,
A330063,医療法人三憲会　柵原病院,708-1523,岡山県久米郡美咲町吉ケ原９９２,134.07208432,34.94493024,geocoding,6
A330061,茶屋町こどもクリニック,710-1101,岡山県倉敷市茶屋町４９５－１,133.82577222,34.57464295,geocoding,6
A330057,医療法人社団　ヘリオトロープ　みずしま検診クリニック,712-8066,岡山県倉敷市水島高砂町５－１５,133.73830785,34.53182032,geocoding,
A330024,医療法人　かわたクリニック,713-8103,岡山県倉敷市玉島乙島６８６１－１,133.6845094,34.53662867,geocoding,
A330037,医療法人　洗心堂　宮島医院,717-0024,岡山県真庭市月田６８４０,133.66262183,35.04434182,geocoding,
A340082,佐々木内科クリニック,720-0311,広島県福山市沼隈町草深１９６４－１,133.32324686,34.38877081,geocoding,
A340088,医療法人社団健生会　いそだ病院,720-0802,広島県福山市松浜町１－１３－３８,133.37368972,34.48328809,geocoding,6
A340083,心療内科・内科　あをうめクリニック,720-0815,広島県福山市野上町３－１－２９,133.36471827,34.47729131,geocoding,6
A340014,内藤クリニック,720-1131,広島県福山市駅家町万能倉９２５－３,133.33156611,34.54433991,geocoding,
A340084,かめだファミリークリニック,720-2122,広島県福山市神辺町新湯野４１－５,133.38813694,34.55517849,geocoding,
A340041,いしおか医院,721-0926,広島県福山市大門町３－１９－１４,133.43933432,34.49257896,geocoding,
A340060,医療法人社団みやもり医院,723-0044,広島県三原市宗郷３－３－３,133.06160859,34.38623645,geocoding,
A340027,医療法人社団　慶正会　奥野内科医院,726-0004,広島県府中市府川町３６８－１,133.23880095,34.56646819,geocoding,
A340067,瀬山備北内科,728-0013,広島県三次市十日市東４－３－７,132.86195878,34.80470112,geocoding,
A340052,医療法人社団　千手会　瀬尾医院,729-5121,広島県庄原市東城町川東１６３番地７,133.27415596,34.90040748,geocoding,
A340001,山本内科クリニック,730-0013,広島県広島市中区八丁堀１１－１８,132.46211626,34.39503494,geocoding,
A340074,上田循環器　八丁堀クリニック,730-0013,広島県広島市中区八丁堀１４－７八丁堀宮田ビル５階,132.46327175,34.39462113,geocoding,
A340047,医療法人社団　ヤマナ会　広島生活習慣病・がん健診センター,730-0016,広島県広島市中区幟町１３－４広島マツダビル４Ｆ,132.46599101,34.39366575,geocoding,
A340004,（医）土井内科　神経内科クリニック,730-0031,広島県広島市中区紙屋町１－１－１７広島ミッドタウンビル１Ｆ,132.45934427,34.39458213,geocoding,
A340089,本通みよしクリニック,730-0035,広島県広島市中区本通３－１０,132.46016925,34.3930462,geocoding,6
A340029,医療法人　西村内科医院,730-0043,広島県広島市中区富士見町２－２１,132.46277756,34.38742465,geocoding,
A340070,一般財団法人　広島県集団検診協会,730-0051,広島県広島市中区大手町１－５－１７,132.45489179,34.39441538,geocoding,
A340038,よしだハートクリニック,730-0051,広島県広島市中区大手町３－１３－８本逕寺ビル２階,132.45390595,34.38640231,geocoding,
A340090,梶山内科,730-0805,広島県広島市中区十日市町１－２－２２,132.44780333,34.39801483,geocoding,6
A340057,医療法人　原田会　原田内科医院,730-0853,広島県広島市中区堺町２－６－２２,132.44587568,34.39467633,geocoding,
A340010,一般財団法人　広島県環境保健協会,730-8631,広島県広島市中区広瀬北町９－１,132.44777539,34.40440304,geocoding,
A340086,さくらい内科　アレルギー科クリニック,731-0103,広島県広島市安佐南区緑井５－２９－１８緑井ゆめビル３０１,132.4769397,34.46734487,geocoding,6
A340043,ふじた消化器内科クリニック,731-0122,広島県広島市安佐南区中筋４－１３－１５,132.4795066,34.45502686,geocoding,
A340072,のぞみ整形外科ヒロシマ,731-5106,広島県広島市佐伯区利松３－６－３０,132.36585055,34.40048295,geocoding,
A340034,医療法人　青葉会　しらたきクリニック,731-5116,広島県広島市佐伯区八幡２－６－１６,132.3564458,34.39081159,geocoding,
A340031,あまき内科泌尿器科医院,731-5128,広島県広島市佐伯区五日市中央２－１－１０,132.35629803,34.36973629,geocoding,
A340061,医療法人社団たけなお会　たにぐち小児クリニック,732-0023,広島県広島市東区中山東２－２－９,132.50485109,34.41028177,geocoding,
A340063,医療法人社団　金谷医院,732-0029,広島県広島市東区福田１－７２４－１,132.54001897,34.4517505,geocoding,
A340064,中谷整形外科,732-0054,広島県広島市東区愛宕町９－１７,132.47989261,34.39610755,geocoding,
A340080,メディックス広島エキキタ健診センター,732-0057,広島県広島市東区二葉の里３－５－７－２階,132.47518446,34.40061808,geocoding,
A340081,医療法人　女医によるファミリークリニック,732-0822,広島県広島市南区松原町５－１ビッグフロント広島４Ｆ,132.47514577,34.39573247,geocoding,
A340006,医療法人　てっせん会　あきもと皮膚科リハビリ整形外科,732-0824,広島県広島市南区的場町１－７－２１,132.47456537,34.39287997,geocoding,
A340058,医療法人社団　孝和会　石田診療所,732-0824,広島県広島市南区的場町１－８－１９,132.47372377,34.39271886,geocoding,
A340087,山崎内科クリニック,733-0003,広島県広島市西区三篠町２－４－２８,132.45428264,34.4139719,geocoding,6
A340036,たがしらクリニック,733-0012,広島県広島市西区中広町２－２２－２１,132.44371446,34.40347262,geocoding,
A340007,三好内科医院,733-0022,広島県広島市西区天満町１７－１,132.43975922,34.39611791,geocoding,
A340018,医療法人　千寿会　平林内科医院,733-0035,広島県広島市西区南観音６－１－６,132.42854897,34.3825666,geocoding,
A340002,わかばクリニック,733-0812,広島県広島市西区己斐本町１－９－２０,132.42933182,34.39812058,geocoding,
A340024,医療法人　いずみ会　藤井循環器内科,734-0004,広島県広島市南区宇品神田２－１４－２４,132.46473643,34.36433285,geocoding,
A340028,高畑医院,734-0015,広島県広島市南区宇品御幸５－１６－１６,132.46309509,34.35655036,geocoding,
A340005,村上外科内科,734-0022,広島県広島市南区東雲２－１８－１５,132.49079784,34.3790208,geocoding,
A340050,医療法人社団　たくみ会　きむらクリニック,736-0082,広島県広島市安芸区船越南２－１７－１,132.52227565,34.37290521,geocoding,
A340012,医療法人　かわの内科胃腸科,737-0032,広島県呉市本町４－２,132.56834806,34.24568212,geocoding,
A340073,（医）エム・エム会　クリニック広島健診,737-0045,広島県呉市本通１－１－１,132.56282652,34.2419964,geocoding,
A340046,手島医院,737-0045,広島県呉市本通５－１－２４,132.56987842,34.24867341,geocoding,
A340011,医療法人社団　なかしお内科クリニック,737-0142,広島県呉市広駅前１－１－１０,132.62840255,34.22957986,geocoding,
A340013,医療法人社団　森本医院,737-1377,広島県呉市倉橋町７３８２－２,132.54361414,34.09993408,geocoding,
A340065,医療法人社団　めぐみ会　森藤医院,737-2111,広島県江田島市江田島町切串２－１７－１０,132.47973929,34.2808313,geocoding,
A340076,医療法人　山下内科クリニック,737-2603,広島県呉市川尻町西２－４－２８,132.69412126,34.23578937,geocoding,
A340022,明石内科クリニック,738-0002,広島県廿日市市山陽園８－１９,132.34048666,34.36207573,geocoding,
A340026,医療法人社団　ヤマナ会　東広島記念病院,739-0002,広島県東広島市西条町吉行２２１４,132.75612716,34.43833454,geocoding,
